uid,ts,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,data
CpWPTA4DTQb6hUJE56,1545466983.091475,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C6TMHxFyrQNQqWwyk,1545466979.161477,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CQktYO3nFHbv3y5vme,1545466964.433895,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CcUlmQkIbL5dIP5Ij,1545410624.457445,192.168.1.195,123.0,195.113.144.201,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -,"0,0,0,0.0,1.0,76.0,0.0,0.0,Benign,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0"
CSV4TJ1DW9dgzhfYwa,1545466968.222719,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CmtBoo3BmkIf52xNN4,1545411143.794653,192.168.1.195,37658.0,192.168.1.1,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,67.0,0.0,0.0,-   Benign   -,"0,0,0,0.0,1.0,67.0,0.0,0.0,Benign,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0"
CX5nfZT34muACbzh4,1545466962.065564,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CjlYis29OEZpx1CZQ1,1545466987.611392,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
COoEFhaOzbfkLXgEa,1545466982.799901,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CaOy9Q1k4Ck4ySvhk1,1545466972.950276,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
Cj56y442EzSIK040zh,1545466981.352967,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
Ckie921GUECuXwS6d1,1545421205.456316,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,0.025226,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -,"0.025226,48,48,0.0,1.0,76.0,1.0,76.0,Benign,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0"
CegKdZ30QCrpygjm21,1545466963.330523,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CqtSrY3JSiDmTerXpc,1545466967.797714,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
ClTT9t1AeJfEfjcQJ8,1545466978.083357,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CEDb431XAvXSAj1ETh,1545466968.913824,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
Cwvr1c38evNLOWlkGi,1545466970.663340,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CSobq54il13mQUbPdi,1545466960.506128,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
ChiLsd2ZewHlphY618,1545466969.496004,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CFynfDZo5LxFFNb6h,1545466980.425759,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C5hNjH1yMusynlMrY1,1545466970.657079,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CXcTgo4PDiKhzN6twk,1545466986.888063,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CZAZn32YBf8wtJKvG4,1545466971.491864,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CN2Bfp1cznFVNwBCFj,1545466966.518196,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C8fB371qAiL7CDnEGk,1545466980.488976,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CqXyeZ3HkkmOjkHCBc,1545466962.745099,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CnsRiw1gTzAdrTwRt8,1545466971.944609,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
Cpg1xF1YGwQGFdaNZ1,1545466987.916978,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CflEdUmiQehjGH1Y6,1545466965.591730,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C8IPEQ3JnSNNPvZBW7,1545466981.520635,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CGbY9NVFH4g72H0D6,1545466975.282198,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C7USHP3bFTVtv8xDri,1545408014.456301,192.168.1.195,123.0,81.2.248.189,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -,"0,0,0,0.0,1.0,76.0,0.0,0.0,Benign,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0"
Cx9GBt1L7a2ozunUib,1545466966.673369,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CM9bhq1jnhJQpVBcTb,1545466986.396342,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CXScZuo36ruAqLFwl,1545466980.334307,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
COkMpFghgBuwvsXq8,1545405315.459663,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,0.001498,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -,"0.001498,48,48,0.0,1.0,76.0,1.0,76.0,Benign,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0"
COOCgz1rZAxYq86jTc,1545466980.491472,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CeCuec1Dv7Z7z2dh38,1545466967.888168,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C8ocKB2o02p272poM4,1545466960.686282,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CoQAwJ3viqfc4aVnp4,1545466981.855682,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C67hIu3gW5bkUhXAp2,1545466974.280759,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C7xAkG2U4cJNZqhlTc,1545466987.846520,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
Cx5rho2ZgPilkOLCA8,1545466975.523310,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CqNimG1ziatBRsqWa7,1545466984.375252,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CoC7QU1iZKt0Oy1lAb,1545466981.660796,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CCEhT83bqCRieFdEA3,1545466968.053577,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CSvRK43D07XQfxklfb,1545466969.050003,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CYxQoI3U49bbdykvn6,1545466983.179681,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CcPPnU3ft0B2FFpnz6,1545466971.553572,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C6cqfKve0cmhr8Gwg,1545466973.974699,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CSUmDJ1ijOqp8wx6R7,1545466987.729573,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CEvUO23JWPwtzWmgi3,1545443613.457832,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,0.001481,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -,"0.001481,48,48,0.0,1.0,76.0,1.0,76.0,Benign,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0"
CRUMBO3cYCNIhCIbI,1545466960.246039,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CEVgJo4sOV6JtEwCx,1545466975.547302,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CcfrWxd8VbJ5jWp7g,1545415369.456610,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,0.015489,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -,"0.015489,48,48,0.0,1.0,76.0,1.0,76.0,Benign,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0"
Cs2WjE2jSogFKikUX7,1545466964.126818,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CVt0io24wGTZawCAB8,1545435012.454720,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,0.022737,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -,"0.022737,48,48,0.0,1.0,76.0,1.0,76.0,Benign,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0"
C10nOa20nsTPsJUO5b,1545466969.151446,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C8698D3YNverOE2qnf,1545466981.573352,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CwGoQS2OWLX9xdvJi8,1545475824.761030,192.168.1.195,10135.0,71.61.66.148,80.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,40.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,1.0,40.0,0.0,0.0,DDoS,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
CNSDvC3vXl5CRiwS9f,1545466961.771666,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CtQNB049hjlKt117H7,1545466965.709918,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CVOe0Z2Ep722UzcAN1,1545466969.025760,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CifUbT8BRdHOR1Lbc,1545466969.466509,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CdZFgo1uu13Z9rIcVh,1545466981.716272,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CgP2EtG4ii045Mnm7,1545466960.634316,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CodaLh3D0ufsduQJs,1545466976.649169,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CtQA2N3TFA24ZnB4ee,1545466962.793580,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CCcAW3aRoUAht0RZ7,1545466986.341879,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CRe4BW3yayKVKtPkI1,1545466985.208014,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CAteVHcSD8lpbEE3d,1545466969.422298,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CU9W533ek6kKvi7LT3,1545466961.880860,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CuDmLn1TU1SWtK7C5g,1545466986.581730,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CVMOwa3EwH6o1Vv5N9,1545466965.377845,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CYZGzDkA4BMlKm5Fj,1545466960.739245,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CasqMs288sQeerGN2h,1545466960.480644,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CEkA9l19rXMkmXmGGk,1545410527.457633,192.168.1.195,123.0,82.113.53.40,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -,"0,0,0,0.0,1.0,76.0,0.0,0.0,Benign,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0"
CV9SkC2yN16gEI3WUk,1545466979.073777,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
C9MSF24N0cRTyCl9sg,1545466972.954516,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
ClAyVS3rYjbND5vNj8,1545466983.916766,192.168.1.195,65279.0,123.59.209.185,80.0,tcp,-,-,-,-,OTH,-,-,0.0,C,0.0,0.0,0.0,0.0,-   Malicious   DDoS,"0,0,0,0.0,0.0,0.0,0.0,0.0,DDoS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
CcnL0h4iEMaRwj9J59,1545416986.457669,192.168.1.195,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -,"0,0,0,0.0,1.0,76.0,0.0,0.0,Benign,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0"
